#time	avg_pdr	avg_lat	avg_hop	avg_overhead	avg_alive_nodes 
2.0	0.9831	14.22977	9.1897	233.0517	244.0
3.0	0.7686	19.73792	9.6667	1270.4946	232.0
4.0	0.7912	20.33736	9.8542	997.8056	215.0
5.0	0.7613	22.00346	9.973	1220.9135	163.0
6.0	0.0	0.0	0.0	0.0	-1.0
7.0	0.0	0.0	0.0	0.0	0.0
8.0	0.0	0.0	0.0	0.0	0.0
9.0	0.0	0.0	0.0	0.0	0.0
10.0	0.0	0.0	0.0	0.0	0.0
11.0	0.0	0.0	0.0	0.0	0.0
12.0	0.0	0.0	0.0	0.0	0.0
